x_value,total_1,total_2 
38875,39395,21350
38876,39390,21356
38877,39392,21360
38878,39396,21356
38879,39395,21352
38880,39395,21349
38881,39401,21354
38882,39406,21359
38883,39413,21355
38884,39415,21358
38885,39414,21364
38886,39417,21364
38887,39413,21368
38888,39408,21370
38889,39406,21369
38890,39402,21370
38891,39396,21368
38892,39402,21372
38893,39400,21368
38894,39404,21364
38895,39402,21368
38896,39409,21371
38897,39413,21377
38898,39414,21377
38899,39422,21380
38900,39425,21379
38901,39421,21374
38902,39421,21372
38903,39423,21368
38904,39430,21363
38905,39435,21369
38906,39439,21367
38907,39437,21367
38908,39432,21371
38909,39431,21368
38910,39437,21363
38911,39438,21363
38912,39441,21361
38913,39443,21364
38914,39445,21359
38915,39451,21354
38916,39449,21354
38917,39456,21357
38918,39462,21352
38919,39467,21357
38920,39475,21359
38921,39475,21364
38922,39483,21366
38923,39489,21365
38924,39488,21363
38925,39483,21369
38926,39478,21375
38927,39477,21370
38928,39480,21371
38929,39482,21376
38930,39481,21376
38931,39478,21378
38932,39479,21375
38933,39486,21380
38934,39482,21381
38935,39485,21387
38936,39484,21387
38937,39491,21383
38938,39499,21382
38939,39494,21386
38940,39498,21381
38941,39494,21376
38942,39497,21375
38943,39492,21375
38944,39494,21381
38945,39495,21384
38946,39495,21386
38947,39493,21388
38948,39488,21384
38949,39496,21380
38950,39502,21382
38951,39502,21386
38952,39496,21385
38953,39499,21391
38954,39499,21394
38955,39507,21399
38956,39510,21405
38957,39516,21401
38958,39516,21403
38959,39518,21408
38960,39523,21407
38961,39527,21413
38962,39527,21409
38963,39533,21409
38964,39537,21414
38965,39540,21415
38966,39534,21412
38967,39538,21409
38968,39545,21414
38969,39549,21418
38970,39545,21419
38971,39549,21415
38972,39550,21416
38973,39546,21413
38974,39544,21409
38975,39552,21408
38976,39559,21414
38977,39562,21420
38978,39570,21425
38979,39569,21421
38980,39577,21417
38981,39571,21413
38982,39571,21414
38983,39570,21418
38984,39565,21418
38985,39567,21420
38986,39563,21422
38987,39561,21422
38988,39563,21428
38989,39557,21432
38990,39562,21430
38991,39570,21429
38992,39576,21432
38993,39578,21427
38994,39574,21425
38995,39568,21420
38996,39573,21421
38997,39577,21423
38998,39573,21424
38999,39569,21426
39000,39566,21423
39001,39573,21423
39002,39577,21428
39003,39579,21424
39004,39586,21428
39005,39591,21426
39006,39597,21429
39007,39603,21424
39008,39600,21422
39009,39606,21417
39010,39602,21419
39011,39607,21420
39012,39607,21426
39013,39608,21426
39014,39609,21425
39015,39604,21424
39016,39609,21428
39017,39611,21425
39018,39609,21420
39019,39606,21418
39020,39613,21421
39021,39611,21423
39022,39610,21421
39023,39611,21425
39024,39615,21421
39025,39609,21427
39026,39605,21432
39027,39604,21433
39028,39601,21428
39029,39605,21434
39030,39600,21439
39031,39608,21437
39032,39616,21432
39033,39611,21436
39034,39611,21440
39035,39617,21435
39036,39614,21434
39037,39619,21438
39038,39613,21433
39039,39621,21435
39040,39623,21439
39041,39619,21444
39042,39616,21449
39043,39624,21451
39044,39626,21446
39045,39622,21444
39046,39625,21447
39047,39633,21453
39048,39633,21456
39049,39637,21460
39050,39632,21465
39051,39628,21469
39052,39633,21470
39053,39638,21468
39054,39633,21468
39055,39636,21465
39056,39641,21465
39057,39647,21469
39058,39643,21468
39059,39646,21470
39060,39649,21467
39061,39656,21467
39062,39664,21469
39063,39669,21471
39064,39664,21468
39065,39668,21471
39066,39674,21467
39067,39677,21472
39068,39681,21474
39069,39676,21473
39070,39675,21472
39071,39680,21473
39072,39688,21473
39073,39692,21477
39074,39700,21482
39075,39698,21484
39076,39704,21485
39077,39702,21483
39078,39698,21478
39079,39699,21480
39080,39705,21476
39081,39700,21476
39082,39700,21479
39083,39694,21480
39084,39700,21480
39085,39695,21482
39086,39697,21488
39087,39697,21488
39088,39701,21485
39089,39702,21488
39090,39704,21488
39091,39703,21485
39092,39705,21486
39093,39709,21492
39094,39710,21488
39095,39705,21494
39096,39699,21498
39097,39700,21504
39098,39700,21503
39099,39703,21505
39100,39699,21506
39101,39701,21505
39102,39705,21501
39103,39713,21506
39104,39708,21508
39105,39715,21513
39106,39715,21519
39107,39721,21522
39108,39726,21518
39109,39729,21516
39110,39732,21521
39111,39732,21524
39112,39732,21528
39113,39727,21525
39114,39729,21527
39115,39725,21526
39116,39732,21529
39117,39740,21532
39118,39742,21527
39119,39749,21530
39120,39747,21532
39121,39752,21538
39122,39758,21538
39123,39760,21537
39124,39757,21543
39125,39763,21547
39126,39757,21550
39127,39753,21552
39128,39761,21550
39129,39756,21549
39130,39763,21548
39131,39771,21548
39132,39766,21550
39133,39771,21551
39134,39766,21555
39135,39774,21557
39136,39777,21562
39137,39781,21566
39138,39787,21563
39139,39786,21563
39140,39790,21561
39141,39796,21565
39142,39803,21560
39143,39805,21563
39144,39807,21562
39145,39801,21561
39146,39799,21566
39147,39795,21566
39148,39795,21562
39149,39795,21561
39150,39789,21563
39151,39792,21562
39152,39786,21558
39153,39787,21554
39154,39788,21554
39155,39795,21558
39156,39798,21557
39157,39799,21561
39158,39802,21560
39159,39800,21560
39160,39800,21564
39161,39800,21560
39162,39807,21563
39163,39803,21562
39164,39797,21557
39165,39803,21558
39166,39811,21563
39167,39809,21564
39168,39810,21568
39169,39809,21568
39170,39816,21563
39171,39814,21567
39172,39810,21568
39173,39804,21570
39174,39808,21575
39175,39808,21571
39176,39815,21572
39177,39822,21569
39178,39824,21570
39179,39827,21568
39180,39833,21569
39181,39831,21571
39182,39827,21577
39183,39834,21572
39184,39830,21572
39185,39833,21577
39186,39839,21583
39187,39840,21580
39188,39834,21584
39189,39835,21588
39190,39831,21591
39191,39828,21586
39192,39833,21583
39193,39839,21580
39194,39835,21582
39195,39831,21577
39196,39826,21574
39197,39820,21580
39198,39816,21584
39199,39810,21583
39200,39815,21586
39201,39813,21586
39202,39809,21584
39203,39804,21579
39204,39812,21574
39205,39820,21574
39206,39823,21580
39207,39831,21584
39208,39828,21588
39209,39822,21587
39210,39821,21583
39211,39823,21584
39212,39825,21588
39213,39831,21594
39214,39839,21592
39215,39838,21593
39216,39841,21596
39217,39835,21602
39218,39832,21604
39219,39839,21604
39220,39835,21603
39221,39842,21600
39222,39837,21595
39223,39844,21601
39224,39839,21598
39225,39842,21604
39226,39839,21607
39227,39845,21610
39228,39852,21605
39229,39847,21600
39230,39844,21605
39231,39844,21611
39232,39844,21611
39233,39847,21615
39234,39845,21615
39235,39846,21611
39236,39844,21614
39237,39848,21613
39238,39852,21610
39239,39847,21611
39240,39850,21612
39241,39846,21614
39242,39848,21613
39243,39846,21611
39244,39846,21609
39245,39853,21611
39246,39860,21606
39247,39856,21609
39248,39858,21615
39249,39866,21610
39250,39869,21611
39251,39875,21612
39252,39883,21615
39253,39881,21619
39254,39879,21617
39255,39882,21619
39256,39883,21624
39257,39891,21626
39258,39892,21632
39259,39886,21631
39260,39886,21630
39261,39894,21630
39262,39897,21629
39263,39900,21633
39264,39894,21632
39265,39890,21631
39266,39894,21632
39267,39902,21630
39268,39907,21636
39269,39912,21635
39270,39919,21631
39271,39913,21630
39272,39912,21635
39273,39909,21630
39274,39916,21625
39275,39914,21628
39276,39910,21627
39277,39918,21632
39278,39919,21630
39279,39921,21633
39280,39925,21629
39281,39930,21635
39282,39927,21634
39283,39931,21633
39284,39927,21638
39285,39925,21634
39286,39920,21639
39287,39919,21642
39288,39927,21645
39289,39934,21646
39290,39936,21641
39291,39941,21644
39292,39941,21646
39293,39937,21652
39294,39934,21658
39295,39932,21656
39296,39934,21660
39297,39941,21664
39298,39948,21668
39299,39947,21673
39300,39947,21677
39301,39950,21682
39302,39953,21685
39303,39947,21683
39304,39949,21687
39305,39946,21683
39306,39946,21689
39307,39953,21693
39308,39960,21697
39309,39956,21692
39310,39953,21692
39311,39952,21696
39312,39948,21701
39313,39956,21697
39314,39958,21697
39315,39952,21697
39316,39952,21700
39317,39953,21698
39318,39960,21701
39319,39961,21706
39320,39964,21707
39321,39970,21713
39322,39978,21715
39323,39983,21711
39324,39988,21715
39325,39986,21720
39326,39987,21723
39327,39993,21719
39328,39991,21722
39329,39995,21718
39330,39993,21718
39331,39990,21715
39332,39992,21711
39333,39997,21706
39334,39991,21704
39335,39991,21705
39336,39991,21709
39337,39998,21712
39338,40003,21714
39339,40010,21711
39340,40014,21706
39341,40019,21701
39342,40021,21700
39343,40023,21703
39344,40022,21709
39345,40021,21713
39346,40022,21715
39347,40025,21710
39348,40021,21708
39349,40023,21714
39350,40022,21714
39351,40017,21712
39352,40012,21709
39353,40009,21714
39354,40009,21713
39355,40012,21709
39356,40007,21714
39357,40008,21719
39358,40009,21719
39359,40010,21723
39360,40017,21724
39361,40014,21729
39362,40016,21735
39363,40018,21733
39364,40021,21737
39365,40023,21737
39366,40022,21736
39367,40023,21736
39368,40023,21741
39369,40029,21744
39370,40030,21745
39371,40037,21747
39372,40044,21745
39373,40046,21749
39374,40054,21748
39375,40055,21743
39376,40061,21747
39377,40057,21751
39378,40055,21754
39379,40052,21759
39380,40055,21764
39381,40056,21769
39382,40060,21769
39383,40055,21769
39384,40060,21769
39385,40063,21768
39386,40067,21766
39387,40066,21770
39388,40068,21773
39389,40076,21777
39390,40080,21780
39391,40083,21785
39392,40078,21781
39393,40082,21779
39394,40077,21785
39395,40083,21786
39396,40078,21787
39397,40080,21785
39398,40088,21790
39399,40089,21788
39400,40088,21785
39401,40086,21786
39402,40088,21790
39403,40092,21785
39404,40097,21789
39405,40092,21791
39406,40100,21797
39407,40095,21803
39408,40100,21805
39409,40108,21809
39410,40115,21807
39411,40115,21805
39412,40117,21805
39413,40123,21811
39414,40120,21817
39415,40120,21820
39416,40119,21822
39417,40114,21827
39418,40108,21825
39419,40105,21826
39420,40103,21831
39421,40099,21833
39422,40098,21830
39423,40102,21835
39424,40101,21833
39425,40103,21838
39426,40107,21839
39427,40101,21836
39428,40104,21836
39429,40098,21836
39430,40092,21831
39431,40089,21836
39432,40095,21836
39433,40097,21838
39434,40092,21843
39435,40091,21838
39436,40096,21834
39437,40090,21840
39438,40090,21839
39439,40094,21845
39440,40090,21844
39441,40091,21840
39442,40099,21837
39443,40101,21832
39444,40103,21838
39445,40098,21843
39446,40093,21842
39447,40100,21842
39448,40105,21837
39449,40110,21833
39450,40117,21834
39451,40123,21835
39452,40131,21834
39453,40126,21837
39454,40126,21840
39455,40130,21836
39456,40135,21842
39457,40132,21841
39458,40134,21846
39459,40136,21843
39460,40138,21848
39461,40144,21849
39462,40138,21848
39463,40132,21847
39464,40134,21852
39465,40132,21849
39466,40135,21845
39467,40140,21844
39468,40143,21848
39469,40138,21848
39470,40139,21844
39471,40139,21845
39472,40147,21848
39473,40151,21853
39474,40151,21856
39475,40151,21854
39476,40147,21856
39477,40143,21858
39478,40146,21862
39479,40147,21859
39480,40154,21856
39481,40153,21853
39482,40154,21855
39483,40149,21852
39484,40146,21852
39485,40150,21848
39486,40145,21853
39487,40149,21850
39488,40152,21853
39489,40152,21854
39490,40147,21849
39491,40155,21846
39492,40150,21846
39493,40152,21846
39494,40152,21843
39495,40150,21842
39496,40148,21846
39497,40154,21850
39498,40149,21853
39499,40154,21853
39500,40160,21851
39501,40164,21853
39502,40166,21853
39503,40174,21851
39504,40171,21848
39505,40165,21845
39506,40168,21841
39507,40167,21840
39508,40162,21842
39509,40164,21841
39510,40167,21838
39511,40173,21834
39512,40180,21839
39513,40174,21843
39514,40181,21843
39515,40188,21848
39516,40196,21850
39517,40194,21847
39518,40188,21851
39519,40192,21851
39520,40196,21853
39521,40204,21854
39522,40208,21851
39523,40213,21857
39524,40214,21853
39525,40209,21858
39526,40210,21861
39527,40204,21858
39528,40211,21853
39529,40214,21857
39530,40215,21857
39531,40215,21855
39532,40220,21853
39533,40227,21849
39534,40232,21844
39535,40237,21842
39536,40238,21839
39537,40232,21840
39538,40239,21836
39539,40242,21832
39540,40237,21830
39541,40242,21830
39542,40244,21828
39543,40250,21833
39544,40256,21835
39545,40263,21840
39546,40270,21835
39547,40274,21839
39548,40281,21839
39549,40275,21834
39550,40278,21837
39551,40277,21836
39552,40285,21837
39553,40281,21838
39554,40284,21843
39555,40289,21842
39556,40283,21843
39557,40287,21844
39558,40289,21843
39559,40287,21839
39560,40285,21842
39561,40292,21839
39562,40300,21839
39563,40301,21841
39564,40303,21839
39565,40306,21840
39566,40300,21845
39567,40308,21844
39568,40316,21844
39569,40319,21842
39570,40313,21837
